"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"8e5b8023-acad-4bed-a10d-31f72239b7ac","Aaron","Rodgers","214.4","0.0","QB35","QB",,,
"22545d98-44e9-4050-8979-e5e2a387b362","Tutu","Atwell","214.7","78.5","WR97","WR","Los Angeles Rams",,
"89eceb4f-50b7-4363-8a4f-9e35e2c9b97f","Ollie","Gordon","214.9","48.3","RB69","RB","Miami Dolphins",,
"1176d61d-21f3-4d20-8493-a61b00dcc4d2","Joe","Flacco","215.1","135.4","QB36","QB","Cleveland Browns",,
"3a19d3db-6d6d-4104-b4a7-3a8c36931f83","Kayshon","Boutte","215.2","76.7","WR98","WR","New England Patriots",,
"ec139359-66fd-4336-9dc6-5f14572b6457","Tre","Tucker","215.2","60.8","WR98","WR","Las Vegas Raiders",,
"0d6ea978-c357-4292-a8e8-760081d5eeab","Kyle","Monangai","215.2","50.6","RB70","RB","Chicago Bears",,
"8d7c41cb-b8ad-4eb2-9e27-1a60e82f3313","Nick","Nash","215.2","0.0","WR98","WR",,,
"64eac6ad-dccb-48ad-b806-b78cce69a546","Troy","Franklin","215.3","71.3","WR101","WR","Denver Broncos",,
"95882d40-e699-44c3-bec9-c2d66d7ad40c","Josh","Reynolds","215.3","0.0","WR101","WR","New York Jets",,
"f0f2eb3b-3cb3-40cb-85f7-36597d91c8bd","Sean","Tucker","215.6","45.1","RB71","RB","Tampa Bay Buccaneers",,
"e5c0c0b6-65b9-448c-a8df-6dbc29e2a4c1","Tai","Felton","215.6","57.7","WR103","WR","Minnesota Vikings",,
"a550753e-2ccf-43d5-b1da-7457354f45b3","Zack","Moss","215.8","61.6","RB72","RB","Cincinnati Bengals",,
"0212ac19-4ebf-48ef-ba68-d52a071ea414","Raheem","Mostert","215.9","65.9","RB73","RB","Las Vegas Raiders",,
"ea6e9e68-4227-46cd-b361-ab4dcbb3213e","Tyler","Higbee","215.9","56.1","TE37","TE","Los Angeles Rams",,
"1c97971e-e583-4bc7-a079-aa8693ee6f61","Luke","Musgrave","216.0","33.2","TE38","TE","Green Bay Packers",,
"8bc39003-8914-4169-bdd7-8e3c7d18de5c","Jordan","Whittington","-","87.9",,"WR","Los Angeles Rams",,
"64d0b91f-7e70-49f8-8f1a-25f9a0feb54e","Adonai","Mitchell","-","78.4",,"WR","Indianapolis Colts",,
"b2f74e20-8256-4fad-9c70-442c0182f048","Allen","Lazard","-","75.0",,"WR","New York Jets",,
"0d30bcdf-f88f-4859-adfa-20a52f749f0e","Jalen","Nailor","-","73.1",,"WR","Minnesota Vikings",,
"37fe9ba4-dd77-4fdb-b354-d87ad6143fe0","KaVontae","Turpin","-","70.4",,"WR","Dallas Cowboys",,
"669d23e1-50f8-4a85-a987-dbb805916644","Malachi","Corley","-","69.0",,"WR","New York Jets",,
"8c14fbfe-a16f-46a6-95d4-79cd0b0913a7","Diontae","Johnson","-","67.4",,"WR",,,
"e58bbcce-901c-488b-a9bc-c104450e1d7e","Nick","Westbrook-Ikhine","-","66.1",,"WR","Miami Dolphins",,
"4bdfbc8e-0448-4688-98df-371c4c46da53","Noah","Fant","-","65.7",,"TE","Seattle Seahawks",,
"84349006-3d0c-4278-99ad-8b3f2aa9ccbc","Tyler","Conklin","-","65.6",,"TE","Los Angeles Chargers",,
"9011bafd-0001-48b8-9d4f-4035c5ec6522","Miles","Sanders","-","63.5",,"RB","Dallas Cowboys",,
"5bc0a16b-ae51-4b7e-9984-d524f92c1601","Malik","Washington","-","62.7",,"WR","Miami Dolphins",,
"388ba15e-d974-464f-8398-d6b936cd324e","Will","Dissly","-","60.2",,"TE","Los Angeles Chargers",,
"7077f698-febe-4c45-b8fb-90ad4950604c","Greg","Dortch","-","59.3",,"WR","Arizona Cardinals",,
"503d745f-3405-42b8-9da4-94a8d3114891","Spencer","Rattler","-","59.2",,"QB","New Orleans Saints",,
"d9c86105-61d9-4717-9f80-3052b741a688","Robert","Woods","-","59.1",,"WR",,,
"1247ed73-086f-4b25-ab7e-87ea81068600","Demarcus","Robinson","-","58.8",,"WR","San Francisco 49ers",,
"4a89ce79-ba21-445a-ab10-f550c6843541","Jermaine","Burton","-","58.6",,"WR","Cincinnati Bengals",,
"09f9de48-dcbf-41bd-ae84-72b73b4b7d51","Devaughn","Vele","-","58.3",,"WR","Denver Broncos",,
"b0cfee95-0495-445a-8149-ff458ad1a1fa","Noah","Brown","-","58.0",,"WR","Washington Commanders",,
"ce2fa951-443d-42f6-904d-0f5d16bb5cb8","Chimere","Dike","-","57.6",,"WR","Tennessee Titans",,
"3d07848a-71a1-41da-a0e0-fdb6c92beb7f","Dameon","Pierce","-","56.9",,"RB","Houston Texans",,
"25266442-263b-4621-8d5b-d8c2b8bf18c0","Michael","Mayer","-","55.0",,"TE","Las Vegas Raiders",,
"ef196e48-cf12-4d7b-8bd9-adf906db54a5","Ray-Ray","McCloud III","-","52.6",,"WR","Atlanta Falcons",,
"c061d478-ad53-47e8-9145-8b5a936cdd92","Isaiah","Davis","-","51.0",,"RB","New York Jets",,
"dce1fcf1-7aca-4650-a4a4-65b7839e48bd","Jaylin","Lane","-","51.0",,"WR","Washington Commanders",,
"74fea17e-4a3d-454f-8b48-170c16247005","Mike","Williams","-","47.9",,"WR","Los Angeles Chargers",,
"772b2a23-f84f-4101-b36e-0bbd35b78844","Kendrick","Bourne","-","47.7",,"WR","New England Patriots",,
"c8c9ecd8-dcac-4667-9180-5bbd3fd6176a","Olamide","Zaccheaus","-","47.6",,"WR","Chicago Bears",,
"3d9a5fe9-bf0a-478e-8e42-0912913f3ef5","Devin","Singletary","-","47.3",,"RB","New York Giants",,
"b74bbf2a-cefb-42af-b78c-f3f69410a539","Kirk","Cousins","-","46.9",,"QB","Atlanta Falcons",,
"ad550025-a1cf-494e-b321-7b1a5aadab08","Tahj","Brooks","-","46.8",,"RB","Cincinnati Bengals",,
"a665f45f-ee90-4560-9cc8-45fdb357cfba","Ty","Johnson","-","46.8",,"RB","Buffalo Bills",,
"c85a8538-652a-4550-8431-866532bc9c3f","Dawson","Knox","-","46.7",,"TE","Buffalo Bills",,
"442b704f-d427-41e5-85dd-fdebbe66b3d9","Ben","Sinnott","-","46.5",,"TE","Washington Commanders",,
"d3526789-7792-4d22-b8e4-4886af4a1f8e","Emanuel","Wilson","-","45.9",,"RB","Green Bay Packers",,
"41e7ce64-3a6b-4df4-aad2-43f6a6ffc838","Darnell","Washington","-","45.5",,"TE","Pittsburgh Steelers",,
"1532dd03-50bc-4ae1-91be-bda87fa7e36a","Jarquez","Hunter","-","45.3",,"RB","Los Angeles Rams",,
"156b40e5-6cb6-4d23-9f66-16ef0ff1576d","Antonio","Gibson","-","44.8",,"RB","New England Patriots",,
"7cdf2223-30b3-444d-8d1f-8502791725e2","Chris","Rodriguez","-","44.6",,"RB","Washington Commanders",,
"47616a31-9f19-49d4-9683-863216d663dd","Mack","Hollins","-","44.0",,"WR","New England Patriots",,
"e8155174-5465-46b4-ba63-4515844e3440","Trevor","Etienne","-","43.8",,"RB","Carolina Panthers",,
"2a3a9d88-1e57-4d80-a345-c9f2b54b3d09","Jordan","James","-","43.7",,"RB","San Francisco 49ers",,
"b0d8a319-3b63-4a2e-a0ef-3cb8f8d2b38b","Khalil","Herbert","-","43.4",,"RB","Indianapolis Colts",,
"ce9f9820-6de2-447c-8a0d-95b307b9645b","Samaje","Perine","-","42.9",,"RB","Cincinnati Bengals",,
"48f23aaf-2878-49a7-b21f-208ddf027881","Christian","Watson","-","42.2",,"WR","Green Bay Packers",,
"78838965-e55c-4714-87a7-8d2d7bd3e6b9","Brashard","Smith","-","40.1",,"RB","Kansas City Chiefs",,
"97e431af-3250-40ab-9db4-4d2bf344a7b6","Mason","Rudolph","-","39.9",,"QB","Pittsburgh Steelers",,
"24e836d8-54d3-4be9-a896-938413550acf","Kenneth","Gainwell","-","39.7",,"RB","Pittsburgh Steelers",,
"4f655683-30a2-449b-ad80-c786426d247d","Austin","Hooper","-","38.5",,"TE","New England Patriots",,
"30e2ac7a-43f3-4b7c-b015-3f0043bedaf7","Elijah","Moore","-","35.5",,"WR",,,
"285bf24a-aed0-4c4e-806a-37753984abe9","Emari","Demercado","-","33.3",,"RB","Arizona Cardinals",,
"36d5a513-1cad-4244-9014-0818f1a8b0e6","Elijah","Higgins","-","33.1",,"TE","Arizona Cardinals",,
"125bf170-5111-4775-a5f5-8e7094977d55","Arian","Smith","-","33.0",,"WR","New York Jets",,
"d8f18c5b-7822-4a9f-9906-c76cfe58965b","Deshaun","Watson","-","32.5",,"QB","Cleveland Browns",,
"81888bdf-ceac-4a02-9466-e02684b5b7ba","Stone","Smartt","-","32.1",,"TE","New York Jets",,
"18792156-4e77-401f-b3db-6246126c477d","Jahan","Dotson","-","31.9",,"WR","Philadelphia Eagles",,
"7fb6cd2f-686a-4014-a1e8-da699fbfa96c","Tim","Patrick","-","31.5",,"WR","Detroit Lions",,
"098aba89-00e4-42e1-986e-15790b0128db","Elijah","Mitchell","-","31.0",,"RB","Kansas City Chiefs",,
"4aa55ca0-59af-48cb-a4cb-aa48f23ee389","Tyler","Goodson","-","30.9",,"RB","Indianapolis Colts",,
"c749f962-0d77-4840-9070-3610c60115be","Gunnar","Helm","-","30.4",,"TE","Tennessee Titans",,
"d42fb752-ac20-45eb-a129-8324de492377","Damien","Martinez","-","30.3",,"RB","Seattle Seahawks",,
"14247c20-1636-4d9f-a03e-8adbd9adb5c3","Dare","Ogunbowale","-","30.2",,"RB","Houston Texans",,
"b3fffd72-cbe3-4599-bba8-631573684362","Luke","McCaffrey","-","29.8",,"WR","Washington Commanders",,
"cff23ee2-f7f7-4b09-bf42-74f570d29475","Foster","Moreau","-","29.4",,"TE","New Orleans Saints",,
"e6f5b489-8da7-4216-9e49-3d854912b103","Alexander","Mattison","-","29.2",,"RB","Miami Dolphins",,
"333bb644-165e-45cf-a4b1-a16018d9655a","Jeremy","Ruckert","-","29.1",,"TE","New York Jets",,
"36c784a0-0b76-4475-b352-72d9fa299a1e","Ty","Chandler","-","28.8",,"RB","Minnesota Vikings",,
"0a63fe83-f558-467b-8128-64e647d95196","Tez","Johnson","-","28.8",,"WR","Tampa Bay Buccaneers",,
"492f8fa7-2bf1-4cc3-8ae3-27376e3af0c9","Kalif","Raymond","-","28.8",,"WR","Detroit Lions",,
"e26b7235-553d-4e89-ae9a-db287a0bbbca","Luke","Schoonmaker","-","28.5",,"TE","Dallas Cowboys",,
"74373894-f594-4a1e-978b-e8536169cb96","Jameis","Winston","-","28.3",,"QB","New York Giants",,
"01913ddc-76f1-47b1-bfd2-fa21a7df52ea","Derius","Davis","-","27.9",,"WR","Los Angeles Chargers",,
"8c159434-598f-4557-82a2-b2960135fa53","Kalel","Mullings","-","27.6",,"RB","Tennessee Titans",,
"63fe23f4-155a-43f3-9f47-6574283bbac6","Daniel","Bellinger","-","27.6",,"TE","New York Giants",,
"6adedb1e-39e5-4c44-b799-200271daf0ad","JuJu","Smith-Schuster","-","27.4",,"WR","Kansas City Chiefs",,
"2c755d73-69ba-4299-942a-2d59365532c4","Cade","Stover","-","27.1",,"TE","Houston Texans",,
"5d2f371b-be1c-4304-abd6-8795c8f9dd44","Tommy","Tremble","-","27.0",,"TE","Carolina Panthers",,
"99a33b26-b3bc-4b30-b5f3-0217f87c5d36","Hunter","Renfrow","-","26.7",,"WR",,,
"73af6395-30b7-48b5-9d91-875be40fec20","Keaton","Mitchell","-","26.6",,"RB","Baltimore Ravens",,
"1414b035-ab04-4804-89bc-9970926d545b","Josh","Whyle","-","26.5",,"TE","Tennessee Titans",,
"d2acdfe6-5b8e-49e3-8119-7725432c8291","KhaDarel","Hodge","-","26.5",,"WR","Atlanta Falcons",,
"000b76a9-059c-4e37-af3c-18cd3eac9875","Cordarrelle","Patterson","-","26.5",,"RB","Pittsburgh Steelers",,
"0c5b0177-6991-48a2-a0c3-c804168d6faa","AJ","Barner","-","26.4",,"TE","Seattle Seahawks",,
"a3d8a84a-d56f-442f-b14d-0e8dae5ec3bd","Bub","Means","-","26.0",,"WR","New Orleans Saints",,
"fb723c2e-2f6f-4122-b4d2-e659b88e59f7","Kenny","McIntosh","-","25.9",,"RB","Seattle Seahawks",,
"13a2c0f7-0f11-473d-b4a7-bd9864ce2c85","Michael","Carter","-","25.8",,"RB","Arizona Cardinals",,
"10985ab0-7941-4ba0-b679-529851282405","Tank","Dell","-","25.6",,"WR","Houston Texans",,
"b1a5c047-580a-4322-86bf-33cfb708ab85","Parker","Washington","-","25.6",,"WR","Jacksonville Jaguars",,
"bb8bce7b-571f-4b6e-8be4-67e4fed3a7f2","Lucas","Krull","-","25.5",,"TE","Denver Broncos",,
"1d729bfa-9c79-4a43-8401-d6c76d6a225f","Jalin","Hyatt","-","25.5",,"WR","New York Giants",,
"7806a5c7-2798-4e7e-9ebd-54beac5f48ec","AJ","Dillon","-","25.4",,"RB","Philadelphia Eagles",,
"414f1e16-b126-414a-98c0-28ab53c66aa0","Devin","Culp","-","25.3",,"TE","Tampa Bay Buccaneers",,
"bfc3bb79-3acc-43df-986a-a043adb52d73","Trey","Sermon","-","25.3",,"RB",,,
"77938c75-41e2-42df-8d65-1d709d54b9a7","Bo","Melton","-","25.2",,"WR","Green Bay Packers",,
"b4632e24-a15b-410a-a1f3-89d08ec0261f","Zay","Jones","-","25.0",,"WR","Arizona Cardinals",,
"c5b6d12a-381b-4deb-b9d2-11199f2fd45f","Dillon","Gabriel","-","24.8",,"QB","Cleveland Browns",,
"08f1f67d-3772-41ec-9194-cf6d192e09b4","Ja'Lynn","Polk","-","24.8",,"WR","New England Patriots",,
"de6b63fc-73ef-4d93-bbee-7a8580f58e58","Van","Jefferson","-","24.8",,"WR","Tennessee Titans",,
"e5049ce9-494a-4ce4-93ae-4de659cc26fe","Kyle","Juszczyk","-","24.8",,"RB","San Francisco 49ers",,
"40974b1b-abc2-4e88-af2d-6d52edb1c692","Kenny","Pickett","-","24.8",,"QB","Cleveland Browns",,
"d63f9986-bdec-46f0-ad14-8ae88eec04dc","Will","Levis","-","24.7",,"QB","Tennessee Titans",,
"ab7d283c-4486-4f29-a5b5-3b300f1b259b","Lil'Jordan","Humphrey","-","24.6",,"WR","New York Giants",,
"27ac7d43-027d-4565-8f38-f101bf5d53ad","Michael","Woods","-","24.3",,"WR","Cleveland Browns",,
"95516ab0-f52d-48f0-b3b4-f0562871b6cf","David","Moore","-","24.3",,"WR","Carolina Panthers",,
"602a1ddd-6a23-4631-8abb-758476dac4e4","Kylen","Granson","-","24.3",,"TE","Philadelphia Eagles",,
"3ed4c438-e009-45c1-ab39-80ba589961c4","Brock","Wright","-","24.2",,"TE","Detroit Lions",,
"7b3b461f-2d33-49cc-89fd-6bd9c99b6789","Colby","Parkinson","-","24.2",,"TE","Los Angeles Rams",,
"dfc0581c-c4e6-4d38-aabc-077a768d2b52","Mitchell","Evans","-","24.2",,"TE","Carolina Panthers",,
"8b3725b4-6678-4481-a97a-957eee68ea09","Oronde","Gadsden","-","24.1",,"TE","Los Angeles Chargers",,
"91bdeba7-9583-43cd-a66d-57121c12662d","Jaheim","Bell","-","24.1",,"TE","New England Patriots",,
"f71f19e4-9c7b-486d-b2ca-d8e659a4e5c1","Rasheen","Ali","-","23.8",,"RB","Baltimore Ravens",,
"b8a6c119-da9d-4d0c-81f6-2e0094c919e1","Treylon","Burks","-","23.7",,"WR","Tennessee Titans",,
"387383ff-000d-4769-9a4f-7a0f3fafeae7","Jake","Bobo","-","23.6",,"WR","Seattle Seahawks",,
"e52b0908-7231-43da-8644-d6e91f4ef277","Adam","Trautman","-","23.5",,"TE","Denver Broncos",,
